Gmt time,Volume,Open,High,Low,Close
05.06.2013 16:00:00.000,30444.4702,1.37305,1.37636,1.37167,1.372525
05.06.2013 20:00:00.000,19167.9402,1.37255,1.37672,1.37139,1.37634
06.06.2013 00:00:00.000,38196.3603,1.376345,1.386425,1.376315,1.384575
06.06.2013 04:00:00.000,39621.8202,1.384555,1.38895,1.38172,1.38222
06.06.2013 08:00:00.000,35825.7802,1.382215,1.384385,1.37826,1.381885
06.06.2013 12:00:00.000,70213.5,1.381875,1.389955,1.376685,1.380515
06.06.2013 16:00:00.000,51573.709,1.380465,1.38473,1.37487,1.377905
06.06.2013 20:00:00.000,21566.1697,1.377895,1.38887,1.37666,1.385715
07.06.2013 00:00:00.000,47312.4599,1.38569,1.39955,1.385105,1.397255
07.06.2013 04:00:00.000,47974.8798,1.39726,1.397885,1.39015,1.393175
07.06.2013 08:00:00.000,44364.1503,1.393175,1.396995,1.39283,1.393325
07.06.2013 12:00:00.000,73772.7588,1.393325,1.40191,1.387375,1.39485
07.06.2013 16:00:00.000,28545.42,1.39486,1.39542,1.390285,1.39137
07.06.2013 20:00:00.000,5075.0898,1.39137,1.39325,1.390455,1.39151
09.06.2013 20:00:00.000,15248.9602,1.403015,1.404815,1.39961,1.401385
10.06.2013 00:00:00.000,28059.3306,1.401405,1.4029,1.397715,1.402845
10.06.2013 04:00:00.000,30996.8105,1.402845,1.403165,1.398085,1.399645
10.06.2013 08:00:00.000,32208.3404,1.399625,1.402905,1.398045,1.39908
10.06.2013 12:00:00.000,58405.0294,1.399075,1.40179,1.39599,1.39777
10.06.2013 16:00:00.000,33663.3305,1.39776,1.401695,1.39723,1.401155
10.06.2013 20:00:00.000,19108.3301,1.40113,1.40759,1.39934,1.40605
11.06.2013 00:00:00.000,39703.7104,1.40603,1.41232,1.404255,1.408005
11.06.2013 04:00:00.000,45291.71,1.407995,1.42028,1.4075,1.419975
11.06.2013 08:00:00.000,46793.3907,1.419985,1.423755,1.417785,1.41989
11.06.2013 12:00:00.000,68668.2207,1.419885,1.422065,1.40598,1.409565
11.06.2013 16:00:00.000,44640.2403,1.409625,1.4131,1.40701,1.410845
11.06.2013 20:00:00.000,25588.8506,1.410845,1.413125,1.405225,1.40796
12.06.2013 00:00:00.000,34082.0806,1.40799,1.409085,1.401855,1.406065
12.06.2013 04:00:00.000,42767.04,1.40605,1.41215,1.395895,1.3993
12.06.2013 08:00:00.000,44108.9688,1.39931,1.399455,1.388035,1.39148
12.06.2013 12:00:00.000,58835.6289,1.39149,1.406005,1.39138,1.404015
12.06.2013 16:00:00.000,37901.5703,1.40402,1.40839,1.398645,1.408295
12.06.2013 20:00:00.000,23375.0302,1.40829,1.40995,1.405615,1.40914
13.06.2013 00:00:00.000,43024.5293,1.40913,1.41689,1.402665,1.412845
13.06.2013 04:00:00.000,44410.7002,1.412825,1.41495,1.404405,1.40528
13.06.2013 08:00:00.000,41141.7792,1.40526,1.40716,1.390295,1.390345
13.06.2013 12:00:00.000,63688.29,1.3904,1.394795,1.383695,1.38675
13.06.2013 16:00:00.000,36918.23,1.38674,1.39044,1.383775,1.38636
13.06.2013 20:00:00.000,30384.9605,1.38634,1.39023,1.38347,1.389895
14.06.2013 00:00:00.000,38895.1402,1.3899,1.39489,1.38843,1.393175
14.06.2013 04:00:00.000,42336.3095,1.393195,1.39512,1.38676,1.38798
14.06.2013 08:00:00.000,39978.5303,1.387925,1.390955,1.38253,1.38338
14.06.2013 12:00:00.000,61693.29,1.383375,1.39277,1.381205,1.39032
14.06.2013 16:00:00.000,31995.4306,1.390335,1.392555,1.388525,1.391605
14.06.2013 20:00:00.000,4674.8999,1.39164,1.394585,1.39141,1.39431
16.06.2013 20:00:00.000,11014.7998,1.395565,1.39645,1.39352,1.39615
17.06.2013 00:00:00.000,31383.8502,1.396155,1.39619,1.385285,1.38535
17.06.2013 04:00:00.000,32534.6602,1.385335,1.3893,1.382575,1.3893
17.06.2013 08:00:00.000,29374.8998,1.389325,1.38949,1.386335,1.38784
17.06.2013 12:00:00.000,47033.6289,1.38784,1.399485,1.386615,1.398465
17.06.2013 16:00:00.000,34898.5201,1.39845,1.402145,1.396435,1.398565
17.06.2013 20:00:00.000,24121.2105,1.39857,1.40179,1.39679,1.398315
18.06.2013 00:00:00.000,33560.3198,1.39833,1.405765,1.39561,1.403345
18.06.2013 04:00:00.000,36383.2202,1.403335,1.411105,1.401745,1.410485
18.06.2013 08:00:00.000,46455.0996,1.41044,1.416945,1.41044,1.41408
18.06.2013 12:00:00.000,56233.5909,1.414085,1.416495,1.40927,1.41229
18.06.2013 16:00:00.000,28121.7105,1.412335,1.41379,1.409415,1.413275
18.06.2013 20:00:00.000,19819.0998,1.413275,1.41529,1.41067,1.415065
19.06.2013 00:00:00.000,31140.8302,1.41507,1.419425,1.411915,1.41279
19.06.2013 04:00:00.000,34256.2906,1.41279,1.41371,1.40777,1.40943
19.06.2013 08:00:00.000,39599.6895,1.409435,1.412105,1.40781,1.41125
19.06.2013 12:00:00.000,40519.1387,1.41125,1.411755,1.40377,1.40572
19.06.2013 16:00:00.000,55147.5801,1.4057,1.42612,1.401135,1.42603
19.06.2013 20:00:00.000,34766.3187,1.42606,1.43523,1.42588,1.431305
20.06.2013 00:00:00.000,40824.2202,1.431325,1.43584,1.42688,1.43335
20.06.2013 04:00:00.000,46129.8604,1.433365,1.439005,1.431535,1.43804
20.06.2013 08:00:00.000,63440.5606,1.43806,1.44161,1.43151,1.43361
20.06.2013 12:00:00.000,71110.1805,1.433605,1.438925,1.431215,1.438345
20.06.2013 16:00:00.000,48493.5196,1.438325,1.440385,1.434135,1.43693
20.06.2013 20:00:00.000,26130.2998,1.43696,1.439095,1.43588,1.438505
21.06.2013 00:00:00.000,38730.2895,1.438505,1.43866,1.431,1.43465
21.06.2013 04:00:00.000,43191.5406,1.43464,1.43656,1.430615,1.43286
21.06.2013 08:00:00.000,48156.3203,1.432855,1.43437,1.42899,1.43036
21.06.2013 12:00:00.000,74570.6503,1.43036,1.433035,1.424875,1.42679
21.06.2013 16:00:00.000,45499.7099,1.426805,1.427195,1.420215,1.421125
21.06.2013 20:00:00.000,8348.25,1.421105,1.42451,1.419965,1.42342
23.06.2013 20:00:00.000,17469.06,1.421645,1.42276,1.41715,1.41796
24.06.2013 00:00:00.000,38296.4805,1.41795,1.424215,1.417045,1.42173
24.06.2013 04:00:00.000,48115.039,1.421735,1.430875,1.420655,1.4292
24.06.2013 08:00:00.000,56459.3594,1.42921,1.431575,1.423305,1.42331
24.06.2013 12:00:00.000,74871.8701,1.42331,1.4247,1.41241,1.41749
24.06.2013 16:00:00.000,51025.3994,1.417455,1.41788,1.4129,1.41651
24.06.2013 20:00:00.000,22060.1703,1.416515,1.41922,1.41533,1.416065
25.06.2013 00:00:00.000,35567.6407,1.41608,1.42466,1.415525,1.42394
25.06.2013 04:00:00.000,50756.5498,1.423945,1.4256,1.41558,1.41654
25.06.2013 08:00:00.000,52718.6298,1.41652,1.418775,1.4128,1.41678
25.06.2013 12:00:00.000,68459.9785,1.416865,1.418145,1.412625,1.41451
25.06.2013 16:00:00.000,35507.691,1.41452,1.415265,1.41104,1.413385
25.06.2013 20:00:00.000,18616.9902,1.41342,1.41657,1.410275,1.414085
26.06.2013 00:00:00.000,36158.96,1.414085,1.41626,1.41061,1.412935
26.06.2013 04:00:00.000,44133.8594,1.4129,1.413405,1.404215,1.406505
26.06.2013 08:00:00.000,53974.4698,1.406505,1.40733,1.400095,1.40466
26.06.2013 12:00:00.000,61618.7101,1.40466,1.40586,1.393775,1.39991
26.06.2013 16:00:00.000,31617.2099,1.399845,1.405585,1.39802,1.402145
26.06.2013 20:00:00.000,16035.7202,1.402155,1.403395,1.39969,1.401375
27.06.2013 00:00:00.000,32968.4702,1.40142,1.402915,1.395635,1.398215
27.06.2013 04:00:00.000,35104.1802,1.39821,1.401045,1.39764,1.399715
27.06.2013 08:00:00.000,40999.5498,1.399715,1.4024,1.397475,1.39977
27.06.2013 12:00:00.000,62384.2491,1.39978,1.40472,1.397635,1.402425
27.06.2013 16:00:00.000,32072.6998,1.402415,1.40721,1.402155,1.405385
27.06.2013 20:00:00.000,18779.8999,1.405375,1.409455,1.40364,1.407475
28.06.2013 00:00:00.000,40302.3403,1.407475,1.415155,1.407155,1.412135
28.06.2013 04:00:00.000,42883.3902,1.412125,1.412785,1.40769,1.40895
28.06.2013 08:00:00.000,40070.4492,1.408965,1.41782,1.40865,1.41729
28.06.2013 12:00:00.000,75419.3009,1.41732,1.42592,1.416385,1.419325
28.06.2013 16:00:00.000,36412.6904,1.419305,1.42695,1.41902,1.42364
28.06.2013 20:00:00.000,5381.25,1.423665,1.42429,1.42205,1.42347
30.06.2013 20:00:00.000,11884.4796,1.427525,1.427525,1.42232,1.422915
01.07.2013 00:00:00.000,29225.8598,1.422915,1.42459,1.417625,1.419085
01.07.2013 04:00:00.000,34103.2094,1.41907,1.4251,1.415255,1.42491
01.07.2013 08:00:00.000,41137.9492,1.42492,1.425045,1.417275,1.41991
01.07.2013 12:00:00.000,52982.2402,1.4199,1.419915,1.41161,1.41248
01.07.2013 16:00:00.000,28628.3095,1.41249,1.41557,1.411735,1.415325
01.07.2013 20:00:00.000,15722.6902,1.41535,1.41589,1.41275,1.41384
02.07.2013 00:00:00.000,29009.9097,1.41385,1.41767,1.412665,1.416645
02.07.2013 04:00:00.000,44007.83,1.41664,1.42726,1.414295,1.421385
02.07.2013 08:00:00.000,45057.4503,1.421415,1.42189,1.4153,1.42127
02.07.2013 12:00:00.000,58162.5899,1.421295,1.42351,1.418265,1.42142
02.07.2013 16:00:00.000,38809.1904,1.42142,1.423795,1.418105,1.419305
02.07.2013 20:00:00.000,16269.8701,1.419305,1.420185,1.41845,1.41969
03.07.2013 00:00:00.000,40924.7095,1.41969,1.426385,1.412475,1.425505
03.07.2013 04:00:00.000,48030.2104,1.425505,1.43267,1.42324,1.42589
03.07.2013 08:00:00.000,52213.8291,1.42588,1.42989,1.423905,1.42747
03.07.2013 12:00:00.000,60608.5186,1.42747,1.434555,1.42719,1.431265
03.07.2013 16:00:00.000,28957.0596,1.43127,1.439635,1.430075,1.435245
03.07.2013 20:00:00.000,23255.1304,1.435255,1.43546,1.42739,1.428295
04.07.2013 00:00:00.000,33979.4707,1.42829,1.432105,1.42378,1.426275
04.07.2013 04:00:00.000,39071.5801,1.42627,1.4295,1.42483,1.426915
04.07.2013 08:00:00.000,43714.5098,1.426865,1.42701,1.421955,1.423735
04.07.2013 12:00:00.000,59506.3692,1.423735,1.42477,1.406525,1.41006
04.07.2013 16:00:00.000,19270.3497,1.410015,1.414175,1.407675,1.411605
04.07.2013 20:00:00.000,20554.6199,1.41156,1.413505,1.408535,1.408855
05.07.2013 00:00:00.000,27547.71,1.408865,1.414,1.40885,1.41321
05.07.2013 04:00:00.000,32642.9502,1.41324,1.413365,1.406095,1.406355
05.07.2013 08:00:00.000,42558.2393,1.40638,1.40723,1.402795,1.404895
05.07.2013 12:00:00.000,69209.9492,1.404875,1.41806,1.403485,1.41472
05.07.2013 16:00:00.000,23681.9502,1.41474,1.418045,1.41322,1.4161
05.07.2013 20:00:00.000,3424.5901,1.416135,1.41701,1.41445,1.415485
07.07.2013 20:00:00.000,12649.2197,1.41545,1.417405,1.414675,1.416895
08.07.2013 00:00:00.000,25196.6201,1.416905,1.418085,1.415065,1.415925
08.07.2013 04:00:00.000,32052.4503,1.41595,1.417675,1.413965,1.415665
08.07.2013 08:00:00.000,36475.4492,1.41566,1.41703,1.41303,1.41459
08.07.2013 12:00:00.000,45935.8194,1.414575,1.415115,1.408035,1.41152
08.07.2013 16:00:00.000,21073.8799,1.411495,1.411745,1.40758,1.40946
08.07.2013 20:00:00.000,17946.79,1.40947,1.4106,1.40766,1.410135
09.07.2013 00:00:00.000,33686.6694,1.41019,1.414655,1.407905,1.409505
09.07.2013 04:00:00.000,41899.52,1.4095,1.410915,1.401385,1.40346
09.07.2013 08:00:00.000,42929.1807,1.40345,1.40668,1.401125,1.402425
09.07.2013 12:00:00.000,59071.4609,1.402435,1.403925,1.39379,1.394535
09.07.2013 16:00:00.000,28957.7896,1.394565,1.396235,1.390575,1.390755
09.07.2013 20:00:00.000,16153.1499,1.39074,1.39631,1.39069,1.39561
10.07.2013 00:00:00.000,35967.1699,1.39558,1.399215,1.390705,1.3945
10.07.2013 04:00:00.000,48495.98,1.394495,1.394495,1.38637,1.39076
10.07.2013 08:00:00.000,43080.0303,1.39077,1.393595,1.38915,1.39291
10.07.2013 12:00:00.000,48842.1709,1.39293,1.40496,1.39265,1.404955
10.07.2013 16:00:00.000,46023.1212,1.404975,1.41603,1.403275,1.414085
10.07.2013 20:00:00.000,53162.9511,1.414065,1.422315,1.40913,1.42012
11.07.2013 00:00:00.000,56028.2509,1.420185,1.423025,1.41154,1.41581
11.07.2013 04:00:00.000,56803.4902,1.415765,1.41603,1.40759,1.411355
11.07.2013 08:00:00.000,48745.3496,1.41136,1.42083,1.41135,1.41871
11.07.2013 12:00:00.000,65414.8497,1.41868,1.429685,1.415335,1.42626
11.07.2013 16:00:00.000,41331.7504,1.426305,1.429305,1.42366,1.427255
11.07.2013 20:00:00.000,25840.0693,1.427315,1.43026,1.424045,1.427855
12.07.2013 00:00:00.000,33048.9994,1.427855,1.433455,1.4257,1.425795
12.07.2013 04:00:00.000,34005.1699,1.42579,1.42681,1.42357,1.42453
12.07.2013 08:00:00.000,46697.6396,1.424535,1.444395,1.42363,1.4425
12.07.2013 12:00:00.000,55444.3604,1.44253,1.447825,1.435935,1.44185
12.07.2013 16:00:00.000,28829.1295,1.441845,1.444095,1.439925,1.4422
12.07.2013 20:00:00.000,7254.6001,1.442215,1.444455,1.44159,1.44395
14.07.2013 20:00:00.000,13214.2302,1.44114,1.44208,1.43623,1.437405
15.07.2013 00:00:00.000,31907.4794,1.437405,1.441845,1.43422,1.437265
15.07.2013 04:00:00.000,28942.5411,1.43726,1.43751,1.43302,1.43351
15.07.2013 08:00:00.000,41702.6504,1.433505,1.439885,1.431155,1.436845
15.07.2013 12:00:00.000,53151.2598,1.436875,1.439025,1.433425,1.43524
15.07.2013 16:00:00.000,26139.3399,1.43524,1.43757,1.43415,1.434925
15.07.2013 20:00:00.000,19925.0996,1.434905,1.43735,1.434235,1.43647
16.07.2013 00:00:00.000,40219.98,1.436505,1.43657,1.42482,1.427585
16.07.2013 04:00:00.000,36712.54,1.42759,1.427605,1.42306,1.424765
16.07.2013 08:00:00.000,53859.3408,1.42474,1.425125,1.41865,1.421835
16.07.2013 12:00:00.000,56328.4306,1.42183,1.42582,1.42,1.42477
16.07.2013 16:00:00.000,28893.6197,1.424745,1.42498,1.421065,1.423215
16.07.2013 20:00:00.000,20589.85,1.423215,1.42462,1.421295,1.421945
17.07.2013 00:00:00.000,25804.1802,1.42195,1.42543,1.421735,1.42324
17.07.2013 04:00:00.000,33206.5904,1.423205,1.429465,1.42272,1.428365
17.07.2013 08:00:00.000,40447.5897,1.42837,1.42966,1.42517,1.425765
17.07.2013 12:00:00.000,74725.2296,1.425755,1.428305,1.416635,1.422135
17.07.2013 16:00:00.000,40980.8799,1.42214,1.4239,1.41918,1.421225
17.07.2013 20:00:00.000,18973.77,1.421235,1.421935,1.41878,1.420175
18.07.2013 00:00:00.000,30510.1402,1.4202,1.42905,1.419915,1.42828
18.07.2013 04:00:00.000,36144.5699,1.428275,1.43314,1.42662,1.43107
18.07.2013 08:00:00.000,39165.6098,1.431165,1.431595,1.42673,1.4294
18.07.2013 12:00:00.000,54116.8799,1.429445,1.43136,1.42621,1.429075
18.07.2013 16:00:00.000,25738.0298,1.42908,1.4311,1.42856,1.42955
18.07.2013 20:00:00.000,16660.5799,1.429535,1.430705,1.42714,1.428005
19.07.2013 00:00:00.000,37312.3095,1.428005,1.431035,1.427825,1.43073
19.07.2013 04:00:00.000,35863.2202,1.43073,1.43337,1.42979,1.431555
19.07.2013 08:00:00.000,48877.7294,1.431565,1.43199,1.42116,1.42467
19.07.2013 12:00:00.000,61740.8692,1.424665,1.42997,1.422345,1.42846
19.07.2013 16:00:00.000,27193.8398,1.42846,1.43045,1.427395,1.430265
19.07.2013 20:00:00.000,8750.1904,1.43025,1.43326,1.42882,1.432935
21.07.2013 20:00:00.000,9893.0799,1.431435,1.43257,1.42694,1.427055
22.07.2013 00:00:00.000,27680.3699,1.42706,1.428915,1.426575,1.427825
22.07.2013 04:00:00.000,28575.4707,1.427835,1.429495,1.424615,1.429425
22.07.2013 08:00:00.000,37001.8101,1.429415,1.4345,1.42711,1.427675
22.07.2013 12:00:00.000,45425.5,1.427685,1.42827,1.42378,1.426105
22.07.2013 16:00:00.000,20644.1196,1.426095,1.42696,1.424025,1.426355
22.07.2013 20:00:00.000,16442.3599,1.426345,1.42652,1.422865,1.424985
23.07.2013 00:00:00.000,30252.9702,1.42498,1.42533,1.42125,1.42361
23.07.2013 04:00:00.000,34989.6905,1.423545,1.42585,1.42219,1.42537
23.07.2013 08:00:00.000,41743.0503,1.425365,1.42896,1.42297,1.426885
23.07.2013 12:00:00.000,44491.169,1.426885,1.429435,1.42577,1.42704
23.07.2013 16:00:00.000,28616.3296,1.42704,1.42736,1.422435,1.423025
23.07.2013 20:00:00.000,17139.7097,1.423,1.424155,1.422325,1.423665
24.07.2013 00:00:00.000,47035.9692,1.423705,1.42951,1.41869,1.42613
24.07.2013 04:00:00.000,50701.5489,1.426135,1.438185,1.42536,1.437135
24.07.2013 08:00:00.000,41761.4101,1.437145,1.439945,1.433925,1.43571
24.07.2013 12:00:00.000,56597.1494,1.43571,1.440735,1.433035,1.440175
24.07.2013 16:00:00.000,37624.7494,1.44017,1.44412,1.438415,1.44094
24.07.2013 20:00:00.000,22445.6298,1.440935,1.444885,1.439,1.444295
25.07.2013 00:00:00.000,28376.7709,1.444305,1.44448,1.44131,1.44274
25.07.2013 04:00:00.000,32351.7603,1.44274,1.44529,1.44085,1.444815
25.07.2013 08:00:00.000,49396.8194,1.44472,1.44561,1.43668,1.438935
25.07.2013 12:00:00.000,52730.6407,1.43894,1.442475,1.437575,1.439935
25.07.2013 16:00:00.000,37112.2105,1.439935,1.44015,1.43382,1.43498
25.07.2013 20:00:00.000,24255.9495,1.43497,1.43805,1.431885,1.437105
26.07.2013 00:00:00.000,40112.0102,1.437125,1.43738,1.4322,1.43301
26.07.2013 04:00:00.000,38917.7793,1.43297,1.43575,1.431315,1.43144
26.07.2013 08:00:00.000,39607.5704,1.43144,1.432775,1.429175,1.43211
26.07.2013 12:00:00.000,52212.5595,1.432105,1.43738,1.4319,1.435915
26.07.2013 16:00:00.000,25294.1607,1.43597,1.43683,1.43202,1.43241
26.07.2013 20:00:00.000,3725.1599,1.432445,1.434245,1.43213,1.43342
28.07.2013 20:00:00.000,10601.1703,1.43559,1.43602,1.431215,1.43573
29.07.2013 00:00:00.000,28594.0601,1.435715,1.436365,1.43118,1.43275
29.07.2013 04:00:00.000,36717.1602,1.432775,1.437275,1.432085,1.43674
29.07.2013 08:00:00.000,37143.7998,1.436725,1.438815,1.435655,1.436015
29.07.2013 12:00:00.000,48537.5811,1.436015,1.441195,1.43411,1.440185
29.07.2013 16:00:00.000,22840.8404,1.44019,1.44281,1.440025,1.44159
29.07.2013 20:00:00.000,16641.3599,1.441585,1.44517,1.43985,1.44157
30.07.2013 00:00:00.000,37851.9092,1.441615,1.461465,1.440155,1.45898
30.07.2013 04:00:00.000,39860.2099,1.459015,1.46514,1.458765,1.463625
30.07.2013 08:00:00.000,40415.4502,1.463625,1.465555,1.460695,1.462825
30.07.2013 12:00:00.000,49339.9395,1.462835,1.46555,1.459945,1.46426
30.07.2013 16:00:00.000,20928.2999,1.464205,1.464935,1.462475,1.46301
30.07.2013 20:00:00.000,14708.4904,1.463,1.464025,1.461285,1.462355
31.07.2013 00:00:00.000,29694.0396,1.46238,1.471385,1.46233,1.469345
31.07.2013 04:00:00.000,33961.7202,1.46934,1.47163,1.465125,1.469285
31.07.2013 08:00:00.000,39713.6191,1.46928,1.47129,1.466855,1.471285
31.07.2013 12:00:00.000,57861.751,1.47132,1.48418,1.470255,1.484095
31.07.2013 16:00:00.000,42355.1802,1.484065,1.484935,1.47876,1.48005
31.07.2013 20:00:00.000,19017.3198,1.480045,1.490615,1.478915,1.48579
01.08.2013 00:00:00.000,35043.5,1.48579,1.486405,1.47932,1.48181
01.08.2013 04:00:00.000,29224.7999,1.48182,1.482295,1.475145,1.475435
01.08.2013 08:00:00.000,33618.9101,1.475465,1.4776,1.472575,1.473395
01.08.2013 12:00:00.000,65998.3506,1.47341,1.48462,1.47125,1.481965
01.08.2013 16:00:00.000,21946.5299,1.481965,1.48262,1.477745,1.48068
01.08.2013 20:00:00.000,14341.09,1.4807,1.48079,1.47664,1.478075
02.08.2013 00:00:00.000,25343.6402,1.478075,1.48491,1.47778,1.482535
02.08.2013 04:00:00.000,26993.5401,1.482545,1.485685,1.481605,1.484555
02.08.2013 08:00:00.000,36128.9893,1.48452,1.48881,1.4825,1.48336
02.08.2013 12:00:00.000,64811.6114,1.48336,1.493855,1.479515,1.49072
02.08.2013 16:00:00.000,22547.9799,1.49067,1.49277,1.48898,1.492755
02.08.2013 20:00:00.000,4623.6099,1.492795,1.494005,1.490865,1.491565
04.08.2013 20:00:00.000,9452.4303,1.4892,1.492085,1.48863,1.491085
05.08.2013 00:00:00.000,29737.6001,1.49108,1.499435,1.490425,1.497245
05.08.2013 04:00:00.000,42777.5103,1.497265,1.497435,1.48903,1.49222
05.08.2013 08:00:00.000,43406.2799,1.492215,1.492955,1.488835,1.49097
05.08.2013 12:00:00.000,40740.0292,1.490965,1.4918,1.485635,1.487195
05.08.2013 16:00:00.000,20379.0801,1.48719,1.4899,1.484605,1.4849
05.08.2013 20:00:00.000,15346.7399,1.484715,1.48779,1.48307,1.487545
06.08.2013 00:00:00.000,28098.0699,1.487545,1.488655,1.484385,1.485
06.08.2013 04:00:00.000,41546.7295,1.48504,1.486705,1.473765,1.476035
06.08.2013 08:00:00.000,37256.9691,1.476045,1.48179,1.47415,1.48064
06.08.2013 12:00:00.000,44909.7207,1.480625,1.486265,1.47942,1.482065
06.08.2013 16:00:00.000,23188.3496,1.482055,1.482155,1.478425,1.48089
06.08.2013 20:00:00.000,18748.3099,1.480885,1.481955,1.478815,1.48092
07.08.2013 00:00:00.000,27680.4003,1.48091,1.485245,1.480395,1.483405
07.08.2013 04:00:00.000,34318.9794,1.4834,1.487095,1.48302,1.48541
07.08.2013 08:00:00.000,48497.8496,1.485395,1.48997,1.484085,1.48828
07.08.2013 12:00:00.000,49504.37,1.48831,1.488655,1.477145,1.478965
07.08.2013 16:00:00.000,23952.9102,1.47895,1.483915,1.47807,1.48354
07.08.2013 20:00:00.000,16976.3696,1.48352,1.483735,1.48082,1.481385
08.08.2013 00:00:00.000,42909.6406,1.48135,1.48593,1.470045,1.472915
08.08.2013 04:00:00.000,46359.4203,1.472915,1.47602,1.46797,1.47435
08.08.2013 08:00:00.000,32998.8198,1.474295,1.47559,1.47084,1.47224
08.08.2013 12:00:00.000,48755.2597,1.47224,1.47315,1.46716,1.469855
08.08.2013 16:00:00.000,24153.8204,1.469855,1.47013,1.466785,1.469285
08.08.2013 20:00:00.000,19689.4399,1.469275,1.4719,1.46871,1.46904
09.08.2013 00:00:00.000,27168.2705,1.469045,1.472785,1.465795,1.46928
09.08.2013 04:00:00.000,28484.3304,1.469275,1.470345,1.462245,1.462635
09.08.2013 08:00:00.000,30522.2701,1.46261,1.463235,1.458665,1.45875
09.08.2013 12:00:00.000,41231.5898,1.45875,1.46071,1.45053,1.452095
09.08.2013 16:00:00.000,20905.5606,1.452085,1.452465,1.447905,1.452005
09.08.2013 20:00:00.000,5048.46,1.45199,1.452105,1.449785,1.45067
11.08.2013 20:00:00.000,7429.6101,1.449575,1.45366,1.44938,1.45352
12.08.2013 00:00:00.000,28318.3696,1.45353,1.45405,1.445045,1.44823
12.08.2013 04:00:00.000,31715.6201,1.448235,1.45408,1.44715,1.453435
12.08.2013 08:00:00.000,34442.2392,1.45344,1.45538,1.44997,1.45056
12.08.2013 12:00:00.000,35921.4496,1.45056,1.451215,1.446265,1.450735
12.08.2013 16:00:00.000,19227.4004,1.450735,1.45573,1.449705,1.454955
12.08.2013 20:00:00.000,17019.4101,1.454945,1.458825,1.453525,1.458645
13.08.2013 00:00:00.000,27220.5194,1.45863,1.46068,1.456795,1.458065
13.08.2013 04:00:00.000,34029.5601,1.458065,1.45946,1.45328,1.45497
13.08.2013 08:00:00.000,35840.52,1.45496,1.45858,1.4546,1.45505
13.08.2013 12:00:00.000,52428.1797,1.455045,1.45895,1.453775,1.45678
13.08.2013 16:00:00.000,22529.7896,1.456825,1.458345,1.45415,1.45627
13.08.2013 20:00:00.000,14032.8103,1.456245,1.458565,1.45489,1.45812
14.08.2013 00:00:00.000,24435.4698,1.4581,1.460125,1.456235,1.456845
14.08.2013 04:00:00.000,30826.3008,1.45684,1.459875,1.4562,1.45696
14.08.2013 08:00:00.000,37753.8906,1.456945,1.459795,1.45066,1.453185
14.08.2013 12:00:00.000,39400.1899,1.45317,1.453555,1.44822,1.450295
14.08.2013 16:00:00.000,15492.4903,1.450295,1.451915,1.44931,1.451095
14.08.2013 20:00:00.000,14329.2698,1.451095,1.453655,1.45015,1.450405
15.08.2013 00:00:00.000,29629.4298,1.45042,1.451175,1.44728,1.44922
15.08.2013 04:00:00.000,21465.3596,1.44923,1.450455,1.447945,1.44848
15.08.2013 08:00:00.000,31728.0699,1.448485,1.45258,1.44618,1.452145
15.08.2013 12:00:00.000,54254.3096,1.45214,1.459765,1.451885,1.45682
15.08.2013 16:00:00.000,34456.1997,1.456825,1.462425,1.454665,1.46138
15.08.2013 20:00:00.000,14847.5699,1.461365,1.462905,1.45928,1.46184
16.08.2013 00:00:00.000,23803.0298,1.461835,1.46196,1.454095,1.455685
16.08.2013 04:00:00.000,27093.1496,1.455675,1.459135,1.452695,1.453215
16.08.2013 08:00:00.000,29703.3799,1.453215,1.456085,1.452145,1.45378
16.08.2013 12:00:00.000,45075.2597,1.4538,1.454625,1.44755,1.449065
16.08.2013 16:00:00.000,18523.8598,1.449075,1.452345,1.44864,1.451915
16.08.2013 20:00:00.000,2398.51,1.451905,1.45241,1.450625,1.451325
18.08.2013 20:00:00.000,12195.3402,1.451575,1.452325,1.44666,1.449305
19.08.2013 00:00:00.000,30210.7598,1.44933,1.45106,1.444385,1.446685
19.08.2013 04:00:00.000,28762.2895,1.446685,1.448515,1.44532,1.44707
19.08.2013 08:00:00.000,39467.9795,1.4471,1.46126,1.44706,1.46002
19.08.2013 12:00:00.000,35057.9199,1.460035,1.462225,1.457795,1.46165
19.08.2013 16:00:00.000,18212.2397,1.46164,1.465175,1.46115,1.463455
19.08.2013 20:00:00.000,11225.45,1.46345,1.464085,1.46018,1.462935
20.08.2013 00:00:00.000,29381.0304,1.462935,1.47389,1.4619,1.472455
20.08.2013 04:00:00.000,32719.7099,1.47246,1.476455,1.47203,1.47547
20.08.2013 08:00:00.000,45427.9404,1.47543,1.47966,1.474455,1.47477
20.08.2013 12:00:00.000,47434.6499,1.474765,1.484105,1.47453,1.47644
20.08.2013 16:00:00.000,15541.8701,1.47645,1.47812,1.474895,1.47734
20.08.2013 20:00:00.000,14009.1199,1.47735,1.48191,1.477265,1.48177
21.08.2013 00:00:00.000,24809.1504,1.481775,1.488405,1.48159,1.486065
21.08.2013 04:00:00.000,27341.3301,1.486085,1.487765,1.48228,1.48774
21.08.2013 08:00:00.000,37484.5596,1.48775,1.487815,1.48003,1.482475
21.08.2013 12:00:00.000,39932.1396,1.48248,1.485435,1.481065,1.483245
